Country;Year;Income_Inequality;Eco1;Eco2;Eco3;Energy1;Energy2;Energy3;Health1;Health2;Finan1;Finan2;Finan3;Finan4;Finan5;Governance;Poverty;Env;Other1;Other2;Other3
20;2019;H;6403.87709573135;12470.7354231154;14678.4649563961;69;99.7559204101563;88;13.7;1.765;0.389680713415146;2068072;0.405518139933037;2.59878706932068;0.651783645153046;0.060806106775999;38.6106820782322;1.57782014077396;4.30433092902696;0;4.5062198638916
21;2010;H;10137.5816012455;11794.1044455472;14431.7831218003;53;98.995735168457;62;10.5;1.928;0.221052154898643;170760.609375;0.639483982790157;2.5200469493866;0.647540748119354;0.296542972326278;30.6639404825369;1.53723769279563;1.62716715850808;24.6;6.56574010848999
21;2011;H;10453.5219794245;12392.1992814293;15226.1297869282;56;99.2323455810547;62;10.2;1.902;0.23780232667923;179936.65625;0.681373119370202;2.54592204093933;0.649956107139587;0.280533075332641;31.2548227539857;1.5878028840627;1.26384990129987;24.72;6.37988996505737
21;2012;H;10832.7561537334;13056.875599936;16135.4755492747;56;99.5032958984375;62;9.9;1.876;0.245052888989448;187376.015625;0.703487236102828;2.56810927391052;0.67250233888626;0.474561214447021;30.3421378267399;1.57216378945795;1.2425772572914;23.76;6.58239984512329
21;2013;H;10975.695756397;13099.9291296042;15944.417283815;56;99.5635147094727;62;9.6;1.838;0.278370022773743;192291.421875;0.715990141168997;2.5858325958252;0.658571243286133;0.4562868475914;31.3359109419217;1.62342547847402;1.34122901696494;23.81;6.68739986419678
21;2014;H;11240.7109558371;13629.04013167;16485.9038753004;57;99.3592910766602;55;9.3;1.819;0.296862185001373;197017.59375;0.675107136199386;2.60367846488953;0.678091764450073;0.359661102294921;30.6905076593938;1.61681138693653;1.387670718648;23.41;6.67952013015747
21;2015;H;11529.9545258398;14327.5278610686;17212.3456569201;60;99.4098052978516;45;9.1;1.79;0.276661872863769;200921.015625;0.68123089839346;2.62164735794067;0.710323929786682;0.331427365541458;30.1798725235147;1.53984215693524;1.13397448273593;19.24;6.87349987030029
21;2016;H;11893.3225863446;14971.6872229859;17968.8975005843;64;99.5;45;8.9;1.754;0.276902496814728;204585.109375;0.629683914244791;2.63974022865295;0.733047187328339;0.309364438056945;29.9931883559271;1.61952841186564;1.23322083330008;0;6.89395999908447
21;2017;H;12267.1613498322;15709.5367704427;18877.00938736;64;99.599998474121;45;8.7;1.74;0.286840915679932;203054.796875;0.600852892774452;2.65795803070068;0.766993522644042;0.245978489518165;29.5440470066317;1.63671577915361;1.13383955527767;0;7.06980991363525
21;2018;H;12470.95672073;15819.0482570951;18850.9887905468;66;99.6999969482422;45;8.4;1.709;0.293089479207993;210749.046875;0.585646517414723;2.67630171775818;0.762808263301849;0.378318965435028;29.2963958455889;1.62012119663525;0.945537295658598;0;6.76991987228394
21;2019;H;12662.4221428116;16066.3471303269;18964.0028000652;76;99.7099990844727;39;8.2;1.632;0.290886521339417;217205.375;0.560386193602728;2.6947717666626;0.76762467622757;0.372309684753417;29.9589217166678;1.56482445188662;0.759689840900586;0;6.79584980010986
22;2010;L;16505.9537034372;22346.8897647211;30314.8238820453;65;100;115;3.4;1.51;0.447983920574188;1715475;0.715913918814551;3.63640332221985;0.591970682144165;0.907329380512237;4.50035786463628;10.8996688118949;0.965734444102689;12.97;4.03350019454956
22;2011;L;16761.8273125123;22453.6056914497;30856.0817627985;66;100;115;3.3;1.43;0.452012926340103;1875167.625;0.754146012969092;3.64057374000549;0.576786816120148;0.928563892841339;4.78717941275075;10.5963383691143;1.07008711032612;11.68;4.24209022521973
22;2012;L;16606.9925391504;22018.6405857961;30537.47483885;74;100;115;3.2;1.45;0.462714403867722;1931983.125;0.679233763248627;3.64475440979004;0.568128168582916;0.926879465579986;4.18605423143693;10.2104838030651;0.640579925432997;11.5;4.22070980072021
22;2013;L;16593.8642307285;22139.6992055851;30191.4410978552;75;100;70;3.2;1.46;0.475794196128845;1941343.875;0.653290235770524;3.64894485473633;0.561057925224304;0.921189188957214;4.51989891808316;9.78767716870935;0.382852117100547;11.79;4.04676008224487
22;2014;L;16951.3791150445;22657.9029196001;31292.5032253472;77;100;67;3.1;1.53;0.47288778424263;1980103.75;0.611981693363844;3.6531457901001;0.57446414232254;1.03444588184356;3.71485913206865;9.49713106845789;0.345428962074698;10.76;3.96522998809814
22;2015;L;17829.6983223668;23537.8928715715;33270.4884318548;79;100;63;3.2;1.57;0.476205557584763;1976402.875;0.525960871995528;3.65735697746277;0.602242588996887;1.05675494670867;3.53261602947674;9.59291997133716;0.314061907144002;10.47;5.75182008743286
22;2016;L;18247.0117295456;24448.5676518669;33803.6264166661;81;100;60;3.2;1.63;0.470004558563232;2064919.625;0.514582073725019;3.66157817840576;0.597492933273315;1.04051971435546;2.21762794521331;9.74775352506433;0.310276297011828;0;5.55373001098633
22;2017;L;19139.2398841383;25609.2447171957;35843.2771899798;81;100;60;3.2;1.69;0.470362603664398;2053144.875;0.531519884783756;3.66581010818481;0.622300803661346;1.06453895568847;0.823419538726368;9.77398706755375;0.372292874562504;0;3.80615997314453
22;2018;L;19689.5827032979;26521.8308458057;37408.710084695;82;100;60;3.1;1.71;0.466526299715042;2081671.875;0.569331589705436;3.67005181312561;0.625996530056;0.983867347240447;0.547607714316543;9.66462802005809;0.389418621280193;0;4.26692008972167
22;2019;L;20206.4256384905;27245.3596659959;38178.2839356963;83;100;58;3;1.71;0.326029598712921;2112986.75;0.535249441289014;3.67430424690247;0.627378225326538;0.949878513813018;0.0435153627802082;9.15611790623386;0.399790319341053;0;4.54337978363037
23;2010;L;37760.9136283996;32005.1521891162;41580.2320615579;71;100;28;4.2;1.39;0.740226328372955;15333157;1.06730929971669;3.65333318710327;0.950126349925995;1.51548874378204;2.15091785795327;9.45338862684134;0.195522369883906;10.88;4.94367980957031
23;2011;L;39977.3417095357;33243.2656020795;43834.0460934125;71;100;28;4.1;1.39;0.723659634590149;15976713;1.09788939423153;3.65577626228333;0.963197231292725;1.4999234676361;1.73404366243202;9.29900290355714;0.228554942117436;9.05;4.82487010955811
23;2012;L;40069.3539560742;33357.1024766542;43506.2234857932;76;100;28;4;1.41;0.736999213695526;16828486;1.01144474277891;3.65822052955627;0.939416468143463;1.53066420555114;2.74260631510865;9.45128904680279;0.1648561931117;8.85;4.95658016204833
23;2013;L;40135.0158319837;32947.9286238228;43143.9490005508;76;100;28;4;1.42;0.716579139232635;17598588;1.0290046068957;3.66066670417786;0.930969536304474;1.5108219385147;2.6191756800661;9.62422936749002;0.12505562713457;9.22;4.93538999557495
23;2014;L;40851.1617304855;33078.7722065575;43772.9552341672;80;100;28;4;1.47;0.718173980712891;18351772;1.02153340758782;3.66311454772949;0.932326853275299;1.6653549671173;3.3290046451158;9.08852776834501;0.0973612592499159;8.17;4.92102003097534
23;2015;L;41103.2564363768;33611.7773675462;44119.8768353237;83;100;28;3.9;1.5;0.74374657869339;18590536;0.863336389478906;3.66556406021118;0.930548906326293;1.68278539180755;3.66066173723578;9.08734480366678;0.0760120087289006;7.75;4.85515022277832
23;2016;L;41682.0322433511;34573.7738900107;45306.1538680159;87;100;28;3.9;1.6;0.687999427318572;18847752;0.833064137948663;3.66801500320435;0.951116740703583;1.68976020812988;3.91354085764915;9.07297238768971;0.0642202510440344;0;4.83923006057739
23;2017;L;42639.5544087286;35958.3257887289;47678.3826071465;90;100;28;3.9;1.57;0.680875420570374;19098608;0.841367335655303;3.67046761512756;0.964337408542633;1.64512419700622;3.82392495883766;8.8583445114547;0.0682636663146081;0;4.87182998657227
23;2018;L;42928.7412368012;36323.4753715809;48203.3450146983;90;100;28;3.8;1.57;0.698134720325469;19315682;0.868530632326258;3.67292213439941;0.943733096122742;1.55609440803527;3.4444908491396;8.53704268780674;0.0847654608298758;0;4.97576999664307
23;2019;L;43284.6024553493;36857.4971731818;48478.202862661;91;100;28;3.7;1.54;0.669796824455261;19606062;0.81525619229018;3.67537784576416;0.927485704421997;1.52456390857696;3.37341925264035;7.9271876239049;0.0926260316690242;0;5.11664009094238
24;2010;L;51173.4661587111;32567.1105705219;43688.378107468;64;100;38;4.1;1.87;0.739770114421844;1166865.375;1.34977307379436;3.43911862373352;0.975843250751495;2.0998740196228;0.873410025076884;8.67475665065938;1.21806959470816;16.17;8.55955028533936
24;2011;L;51644.4635097775;32715.0279384945;44345.0526090198;66;100;38;4.1;1.75;0.685504913330078;1268594;1.39074188493869;3.45655488967896;0.955540180206299;2.10086107254028;0.585377342740705;7.73672793386388;1.63537891856148;15.26;8.48486042022705
24;2012;L;51567.0401502519;32597.8083429708;44826.5969844783;76;100;38;4.1;1.73;0.717335402965546;1262973;1.30585549332616;3.47407937049866;0.952406227588654;1.98666501045227;0.572435216202559;6.83460751287831;1.52209845823621;15.48;7.23782014846802
24;2013;L;51831.7979309232;32104.880018162;44011.7244900583;79;100;38;4.1;1.67;0.717979311943054;1283871.375;1.30955089584913;3.49169301986694;0.924683034420013;1.94354319572448;0.983611904662142;7.11686267972613;1.17608346343677;15.24;8.49442958831787
24;2014;L;52404.7639713382;31722.2757651748;43903.6934809459;82;100;38;4.1;1.69;0.701537132263184;1288002.75;1.30578485989523;3.50939559936523;0.913077831268311;1.78535032272338;1.45927636346079;6.34715312817014;0.983209243067839;14.13;7.634850025177
24;2015;L;53254.8563700916;32548.1695494309;45392.4186478621;85;100;38;4.1;1.71;0.700593650341034;1292897.375;1.08582909710009;3.52718830108643;0.917194843292236;1.82099413871765;0;5.93032476740055;0.521484568638432;14.7;7.01041460037231
24;2016;L;54556.0689545694;32909.2210745657;47019.9936564899;86;100;38;4;1.79;0.667869091033936;1381087.875;1.0517160299124;3.54507112503052;0.912015974521636;1.85056483745574;0.650347874444598;6.16973434054759;0.342477974632511;0;7.4769401550293
24;2017;L;55735.7649011485;34640.6128484088;49894.7712548284;89;100;38;4;1.75;0.693677306175232;1422378.375;1.04070723475787;3.56304430961609;0.932227253913879;1.77910506725311;0.24023769640586;5.75613445319845;0.470200711781742;0;7.75243997573853
24;2018;L;56563.4884729669;35257.2004464089;51212.9124083861;90;100;38;3.9;1.73;0.673680901527405;1443951.625;1.07148146682844;3.58110880851746;0.921118974685668;1.84376227855682;0;5.71891295897775;0.587862611976543;0;6.79277992248535
24;2019;L;57203.0277943447;35658.299182103;51625.2698862554;92;100;38;3.8;1.7;0.687264144420624;1473616.125;0.994697368906071;3.5992648601532;0.937370479106903;1.90285611152648;0;5.10738642637222;0.446224762644461;0;6.88857984542847
25;2010;H;5724.30716351834;11064.3498866595;13952.322320165;48;98.1454162597656;82;35.2;2.538;0.148436516523361;417298.3125;0.486819653241131;2.42404723167419;0.69136118888855;-0.694932579994201;38.2999355061899;2.1155194662714;0.172400177111422;30.71;1.90046000480652
25;2011;H;5827.3831232768;11405.1457328799;14118.3384699463;51;97.8988723754883;82;35.2;2.513;0.127512902021408;446472.84375;0.498219535779869;2.47031021118164;0.668049693107604;-0.638263404369354;37.6864979692452;2.11171803128455;0.340210817624619;30.48;1.90023994445801
25;2012;H;5909.86324520368;11499.4104962221;14112.9227152863;51;97.8670501708984;82;35.1;2.485;0.149594783782959;473900.875;0.513455245088725;2.51745581626892;0.648906707763672;-0.542260885238647;36.2332346091442;2.16147493311157;0.446840708804603;30.58;2.49751996994019
25;2013;H;6120.99102848007;11483.059438964;13914.8872781799;54;98.385856628418;82;35.1;2.466;0.156319335103035;499811.8125;0.499763726649984;2.56369662284851;0.645419418811798;-0.491729438304901;37.2870083626746;2.09580517022116;1.02972097005091;29.02;3.48054003715515
25;2014;H;6472.84894213145;11854.964422431;14507.7795820302;54;98.4709777832031;82;35.1;2.445;0.158764153718948;531488;0.490450773968572;2.59653639793395;0.634480357170104;-0.461171865463256;33.5318766897318;2.08621475250958;1.03750954514513;27.6;3.96376991271973
25;2015;H;6838.93659408348;12428.6861133103;15658.5046777375;54;98.5603637695313;82;35.1;2.43;0.170143887400627;587711.8125;0.46954765827271;2.62979674339294;0.639408707618713;-0.367906868457794;32.2246531037522;2.26704601804065;0.535347858231712;27.97;3.81624007225037
25;2016;H;7209.99004208418;12895.5354340909;16541.3889541007;56;98.9000015258789;67;35.1;2.406;0.17112386226654;635833.375;0.451951476067056;2.66348338127136;0.64306765794754;-0.262045592069625;31.7507012543166;2.33609927132434;1.2819479321571;0;3.85050010681152
25;2017;H;7461.65310335113;13179.0911846777;16721.099329941;57;100;67;35.1;2.39;0.175876915454865;685852.8125;0.454687437636636;2.69760131835938;0.621302127838135;-0.357882916927337;27.5434720561559;2.21196208145507;1.03534454096242;0;3.92026996612549
25;2018;H;7894.95501697125;13718.8840935676;17712.2691088789;58;98.9000015258789;67;34.8;2.381;0.179425179958344;728105.625;0.443865029438054;2.73215627670288;0.605319380760193;-0.365022033452987;27.6377769628435;2.35622376638923;0.868889463505184;0;3.92848992347717
25;2019;H;8205.14240945814;14256.1855745222;18574.6096711618;59;99;67;34.3;2.344;0.183781683444977;775810.125;0.431499675612585;2.76715397834778;0.602452099323273;-0.3275688290596;25.887390955278;2.36863439614581;1.05544444208182;0;4.04276990890503
26;2010;H;5331.38377418857;7524.70079758222;10056.535308132;38;97.4621429443359;89;19;2.615;0.169003218412399;644770.25;0.509672758269717;2.70501255989075;0.412367314100266;-0.675487160682678;39.1407378694978;2.48532564443912;11.7907315375663;32.07;4.50743007659912
26;2011;H;5657.21301645404;7991.59795413689;10792.5783547028;38;96.8726959228516;89;18.1;2.596;0.15355595946312;684916.625;0.527572333812714;2.71133708953857;0.434913247823715;-0.527029573917388;35.6611238560782;2.43452304700543;16.5773760059007;29.71;4.72689008712769
26;2012;H;5881.38116724978;8287.28121669233;11248.1968661701;38;97.1949310302734;89;17.3;2.517;0.151474937796593;719100.125;0.551044821739197;2.71767663955688;0.445809900760651;-0.473636031150817;34.3993908921336;2.39507751382518;14.5265186334151;29.19;4.64307022094727
26;2013;H;6078.43956295669;8625.06202461325;11861.2204928686;38;98.0346755981445;74;16.6;2.419;0.152587503194809;768556.8125;0.542989253997803;2.7240309715271;0.472078770399094;-0.446686625480651;35.3867437679695;2.5250351571193;12.8813253368088;28.45;5.00464010238647
26;2014;H;6215.83809210677;8738.70682786437;12117.9055597975;40;98.9760665893555;74;16;2.335;0.159255042672157;826511.125;0.544437646865845;2.73040008544922;0.470477014780045;-0.382538944482803;32.5387852021954;2.61945204390978;11.5903571785583;28.5;5.26099014282227
26;2015;H;6130.58667556768;8472.41834299489;11577.0245240877;45;98.8258819580078;74;15.4;2.26;0.161170482635498;875818.375;0.553737103939056;2.73678398132324;0.442943006753922;-0.362452775239944;33.5716251834635;2.55560326309705;4.63202397853143;30.18;4.99870014190674
26;2016;H;5965.64327318051;8127.26038371205;10932.0072698537;50;98.6999969482422;74;14.8;2.201;0.154816672205925;938968.625;0.549206554889678;2.74318289756775;0.439736098051071;-0.352582246065139;32.5024907915014;2.42048080897419;3.75806780861528;0;4.36275005340576
26;2017;H;6012.80331742787;8362.59754854245;11505.6785939844;51;99.1999969482422;74;14.4;2.174;0.157390296459198;1010834.375;0.534820973873138;2.74959659576416;0.447358906269073;-0.323384851217269;31.9031801019906;2.30876380731708;4.98372023451617;0;4.61426019668579
26;2018;H;5976.24534526558;8418.53682034759;11528.5316837776;55;98.6999969482422;74;13.9;2.133;0.164059534668922;1043320.625;0.531764754935902;2.75602555274963;0.446369975805283;-0.291024178266525;32.8422982249942;2.36682982605683;7.0964207852671;0;4.6214599609375
26;2019;H;5863.91056629908;8341.95713891522;11192.2314866607;63;99.0899963378906;74;13.4;2.088;0.167862549424171;1075764.375;0.524981578892928;2.76246953010559;0.4371457695961;-0.342753469944;33.6278198076024;2.28505501120289;5.82070104913459;0;4.22565984725952
27;2010;L;3305.88324713408;8882.26006414717;10176.8169300519;37;99.3945541381835;53;28.8;3.213;0.316857635974884;1214617.375;0.277834201997192;2.35619902610779;1.15876185894012;-0.314766198396682;29.8331087531445;2.29579094849789;9.45061556541184;30.5;3.54264998435974
27;2011;L;3290.76182776696;9843.08293062856;11032.2777669912;38;99.4521636962891;53;27.6;3.247;0.276344925165176;1317533.25;0.288230170481382;2.39559030532837;1.21819686889648;-0.435919046401977;28.0041306971637;2.30680689946667;12.3388401952225;32.91;3.34430003166199
27;2012;L;3288.79435490242;11627.5968444837;12853.2361743955;40;99.6999969482422;53;26.4;3.335;0.269313365221024;1381673;0.291153013706207;2.43564009666443;1.39252483844757;-0.681242823600769;26.2301158308097;2.35642277493464;10.7454978351353;33.64;3.36829996109009
27;2013;L;3283.74071993724;11341.1092670401;12373.9735352823;41;99.8503875732422;53;25.3;3.419;0.255961328744888;1381456.75;0.290753675061603;2.47635960578918;1.35371708869934;-0.782649993896484;27.2402382147586;2.29022523426049;9.78188256424924;34.37;4.12252998352051
27;2014;L;3301.20444343457;11379.5152286783;12269.8393234695;41;99.8000030517578;53;24.3;3.441;0.292989790439606;1307645.25;0.310166631230664;2.51775979995728;1.36796033382416;-0.715678930282592;28.0302141411737;2.29224576651155;8.43222797439408;34.96;4.25138998031616
27;2015;L;3370.38244716015;11546.8827357169;12522.8646069217;49;99.3000030517578;53;23.4;3.436;0.268318116664886;1469064.5;0.309486466276678;2.5598521232605;1.32094502449036;-0.658710360527038;28.8563671726031;2.31554239924709;4.12906894708286;33.32;3.9308500289917
27;2016;L;3444.26826184855;10986.978257124;11966.4468056093;62;100;53;22.6;3.203;0.301426917314529;1503705.125;0.314488557218774;2.58862996101379;1.26762163639069;-0.498412042856216;30.5207833358774;2.35935349574476;3.20908060820144;0;4.05000019073486
27;2017;L;3517.58789452627;10767.7309810144;11696.3624504862;65;100;53;21.8;3.151;0.287153095006943;1465419.625;0.221915964199149;2.61768794059753;1.30872809886932;-0.496926844120025;32.6091790880996;2.40241649556664;5.69886428656261;0;4.05000019073486
27;2018;L;3634.83426919152;10806.6995274853;11849.439806092;69;100;53;21;3.098;0.28921189904213;1540310.375;0.217522479279684;2.64707231521606;1.2933509349823;-0.418590575456619;32.8665600461319;2.29401624327717;7.59656355901849;0;4.05000019073486
27;2019;L;3768.62751137457;10724.8783926751;11869.853802254;70;100;53;20.3;3.001;0.298527479171753;1635931.875;0.245692943765014;2.67678642272949;1.22677946090698;-0.216252833604812;32.5949208456064;2.06316078338081;5.72496131230483;0;2.60999989509583
28;2010;H;25702.3468448149;25905.8535171251;35885.5199488014;55;100;148;3.8;1.37;0.839575290679932;10037753;0.963744313716691;2.80305314064026;0.841003715991974;0.942760586738586;10.9641479771666;5.88576349343324;0.058346056568316;23.91;4.85608005523682
28;2011;H;25402.6050717462;26438.2439856733;35192.4125779666;64;100;148;3.7;1.34;0.828099727630615;10087425;0.994035612811293;2.82275176048279;0.826838374137878;0.972184419631958;12.2134088897839;5.89332917610638;0.065256205028861;23.65;4.8969202041626
28;2012;H;24634.9620884239;25957.2900699615;34088.2291759184;65;100;148;3.6;1.32;0.826208829879761;10325998;0.892897292025;2.84258842468262;0.816985487937927;1.05686569213867;12.2250391667899;5.77854920958231;0.0730629225763844;24.08;4.4693398475647
28;2013;H;24368.9682370919;25157.4587174603;32931.0083803612;75;100;132;3.5;1.27;0.84412032365799;10032682;0.896214052862755;2.86256480216979;0.818731606006622;1.16806817054748;13.6197706772443;5.22940078672168;0.0627348719312166;24.35;4.35101985931396
28;2014;H;24783.0829468685;25408.25079351;33395.9714972393;78;100;132;3.4;1.32;0.87814724445343;10367225;0.879944450997238;2.88268136978149;0.800642609596252;1.17374742031097;13.3088312318151;5.20600921471327;0.0606477510711108;24.04;4.30338001251221
28;2015;H;25754.36102944;26603.8490676387;35333.4009614259;82;100;107;3.3;1.33;0.877456426620483;10462132;0.737537598914062;2.90293955802917;0.835557639598846;1.18480539321899;13.0422518188418;5.5388552164426;0.0478922611851597;22.01;4.28657007217407
28;2016;H;26514.3248119679;27286.4365033857;36467.336483529;83;100;95;3.3;1.34;0.870381057262421;10963548;0.71134464404827;2.92333984375;0.840928614139557;1.12517988681793;12.5802644629487;5.34058533869093;0.0419317249195144;0;4.22764015197754
28;2017;L;27239.3524364815;28248.6180159815;38297.3419241893;86;100;95;3.2;1.31;0.901485919952393;10934969;0.712646943683537;2.94388365745544;0.860891282558441;1.03224301338195;11.2907458033344;5.68159077854133;0.0530656069147325;0;4.20777988433838
28;2018;L;27739.8647682529;28818.9255838655;39496.9370904647;88;100;95;3.2;1.26;0.847430825233459;11095898;0.746124697385084;2.96457171440125;0.851809799671173;1.0000478029251;11.3437704357496;5.52105983547843;0.0630077839936006;0;4.18157005310059
28;2019;L;28087.8979203438;29191.372229013;39983.9010076348;88;100;95;3.2;1.23;0.813322126865386;11333968;0.686206529223516;2.9854052066803;0.84781277179718;0.995634913444519;10.9711748409061;5.13179880095904;0.0390101070611282;0;4.23408985137939
29;2010;L;43563.5721974365;31269.9673831326;43023.758582626;56;100;42;3;1.87;0.636452317237854;1161520.625;1.19383702410003;3.33567929267883;0.858983099460602;2.22369241714477;0.209829877745257;11.6580824827459;0.504266194230253;12.54;6.50444984436035
29;2011;L;44466.8176978572;32927.255104695;45606.8937964816;57;100;42;2.9;1.83;0.616337656974792;1204596.625;1.25007047007783;3.35402321815491;0.843931794166565;2.23497891426086;0;10.2302556366865;0.532649114502575;12.19;6.44504976272583
29;2012;L;43637.2486713657;32843.7109286267;45331.8106078375;59;100;42;2.8;1.8;0.656605958938599;1277440.75;1.16722408445508;3.37246775627136;0.819903790950775;2.20997786521911;0;9.12603706225985;0.577535778021198;12.59;7.14803981781006
29;2013;L;43044.9971201474;32416.8199122556;43757.0136056711;64;100;42;2.7;1.75;0.665517807006836;1258443.25;1.20242096363021;3.39101386070251;0.794752717018127;2.18106055259704;0.15115507966605;9.2280857485569;0.498563334062492;13.08;7.12404012680054
29;2014;L;42710.9212889729;32187.0603814655;42891.4941807163;68;100;42;2.6;1.71;0.643548786640167;1221668.5;1.20522919653723;3.40966200828552;0.79081791639328;2.02587246894836;0;8.45218320494398;0.483087058776792;12.12;7.10236978530884
29;2015;L;42801.9081167285;32852.0471036769;43368.4899505977;70;100;42;2.5;1.65;0.658122420310974;1195239;1.00715810743906;3.42841267585754;0.816540598869324;1.86951994895935;0;7.81369792414716;0.445868402403852;13.3;7.03208017349243
29;2016;L;43878.9667273579;33564.2577650016;44925.1238651417;78;100;42;2.4;1.57;0.647108972072601;1228460.875;0.975065417585632;3.44726634025574;0.827036619186401;1.87093293666839;0;8.31624752993602;0.410118656271692;0;6.85153007507324
29;2017;L;45173.6294067199;34022.3535124019;46084.4157470074;80;100;42;2.4;1.49;0.649942755699158;1201276.375;0.975657055827069;3.46622395515442;0.836817860603333;2.00964570045471;0;7.80931895529113;0.453771651187102;0;6.36311006546021
29;2018;L;45627.9198947233;34595.3534636734;47239.9027419451;84;100;42;2.3;1.41;0.627665221691132;1223085.625;1.00823518892704;3.48528575897217;0.817261517047882;2.04712867736816;0.0129578756356185;8.04918842721228;0.563372986587861;0;6.27542018890381
29;2019;L;46135.8814242631;34895.9395306278;46850.1622604279;87;100;42;2.3;1.35;0.642820715904236;1246925.875;0.938590937984295;3.50445199012756;0.8127681016922;1.99904680252075;0.183644035224481;7.42303960115952;0.365206984679912;0;6.41710996627808
30;2010;L;35638.1215603451;30722.3803215097;40859.2221611537;60;100;71;4.2;2.03;0.802746713161469;13083475;1.13305689208336;3.05643367767333;0.973823428153992;1.46245515346527;3.97078561380196;5.35040786583849;0.0546571274665138;13.11;5.65859603881836
30;2011;L;36244.1871625918;31682.2417020556;42142.4663934034;61;100;71;4.2;2.01;0.814466118812561;13734435;1.17113686355059;3.07526326179504;0.961708903312683;1.3920909166336;3.774322911677;5.12710544623814;0.0486924296380263;11.81;5.48298311233521
30;2012;L;36182.1511275816;31520.210027689;42176.102184549;62;100;71;4.1;2.01;0.769145727157593;13871869;1.08474836045273;3.09420895576477;0.964442729949951;1.37307465076446;3.66313960925093;5.15235849401422;0.0483609619788124;12.08;5.45646715164185
30;2013;L;36203.1908693774;31194.7262929654;41437.0589655089;67;100;71;4.1;1.99;0.754616975784302;14650625;1.07795770970315;3.11327147483826;0.943534851074219;1.48244905471801;3.24749285677313;5.12789942785166;0.0481698364814291;12.41;5.50037813186646
30;2014;L;36378.6186614699;30748.8277914561;41217.6147092213;72;100;71;4.1;2;0.76641172170639;15092760;1.07285073588429;3.13245129585266;0.931179702281952;1.41344439983367;3.28724667842565;4.61480713608279;0.0462251783929265;12.12;5.51206302642822
30;2015;L;36652.9223052178;31061.7824724987;41715.3261407932;74;100;71;4.2;1.96;0.800001323223114;15219803;0.897256417571093;3.15174913406372;0.940754115581512;1.44436192512512;3.89466851115584;4.67593508663906;0.040991340666787;11.65;5.46423482894897
30;2016;L;36956.7958003293;31578.9013745761;42204.9676540568;75;100;71;4.2;1.92;0.800915777683258;15654266;0.863433131752555;3.17116594314575;0.934198260307312;1.41083574295043;3.63165261890247;4.70347567349874;0.0401901593813067;0;5.41906690597534
30;2017;L;37694.0833027304;32427.2540717761;44061.5938152389;77;100;71;4.3;1.89;0.828381180763245;16207717;0.869977641130598;3.19070243835449;0.942834138870239;1.34084808826446;3.47062674964553;4.74791692880333;0.0362250443838789;0;5.45160007476807
30;2018;L;38259.6977698474;32690.1090528055;44529.2754641181;77;100;53;4.3;1.87;0.815500259399414;16414001;0.892997647860376;3.21035933494568;0.92624819278717;1.45236825942993;3.40867554538394;4.57051742845134;0.0429051117731693;0;5.40716981887817
30;2019;L;38832.0242014303;33159.7423875463;45132.0968118081;77;100;53;4.3;1.86;0.81490033864975;16697563;0.801863918729396;3.23013734817505;0.908660173416138;1.36585938930511;3.33285494711529;4.46016494835631;0.0337878193709454;0;5.35443019866943
31;2010;L;42385.860224035;32252.2249043048;41115.0708177371;58;100;108;5.2;1.92;0.906476676464081;10976813;1.08513815346215;3.70313143730164;0.830926895141602;1.61779403686523;6.58844946484067;7.68956749367277;0.861239087184779;10.33;5.66824007034302
31;2011;L;42504.8963529931;32937.0945597554;40816.6381267016;65;100;108;5;1.91;0.905791699886322;10501493;1.13123827118654;3.7108952999115;0.846670031547546;1.60397934913635;6.41135035501019;7.04484324001669;1.07544716241254;10.06;5.55959987640381
31;2012;L;42821.7612838063;32928.0972713468;41734.5056773999;68;100;104;4.8;1.92;0.898854494094849;11539438;1.10834426567051;3.71867561340332;0.818504154682159;1.59089684486389;5.84550604473895;7.34426092596391;0.866071942237571;9.91;5.6596040725708
31;2013;L;43310.020557407;32902.7515657773;42288.5362367098;76;100;79;4.6;1.83;0.855041205883026;12954237;1.08690143543614;3.72647213935852;0.804618537425995;1.51260316371917;6.62306778358864;7.07610042765381;0.717358769907282;9.57;5.50078010559082
31;2014;L;44367.8529979105;33003.258775153;42995.3300707624;83;100;79;4.5;1.81;0.839600920677185;12899374;1.14926764980625;3.7342848777771;0.7888423204422;1.62392163276672;6.76423432150171;6.43334699951386;0.569359660800821;8.81;5.56450986862183
31;2015;L;45071.0743234873;33852.7832902162;44769.3586953178;83;100;79;4.5;1.8;0.831455111503601;13923109;1.05806398835818;3.74211430549622;0.787526786327362;1.73159277439117;6.26205076781173;6.15937636059612;0.337710045585096;8.32;5.51411008834839
31;2016;L;45699.2969631887;34844.8701516294;45470.9538202271;84;100;79;4.4;1.79;0.823256731033325;13473861;0.929747444593174;3.74996018409729;0.798852920532227;1.60336661338806;6.47467462496374;5.82450269116313;0.273025131582337;0;5.37532997131348
31;2017;H;46499.0135456264;35093.4677403655;46183.0886986694;86;100;79;4.4;1.74;0.852328360080718;13706323;0.881108810028343;3.75782227516174;0.812830150127411;1.46209490299224;7.68470500379698;5.55329149720857;0.397885220213493;0;5.38499021530151
